clock_tick,event_type,source_node,target_node,value,details
0,epr_created,,,1.0,"{""epr_id"":145}"
0,epr_created,,,1.0,"{""epr_id"":146}"
0,epr_created,,,1.0,"{""epr_id"":147}"
0,epr_created,,,1.0,"{""epr_id"":148}"
0,epr_created,,,1.0,"{""epr_id"":149}"
0,epr_created,,,1.0,"{""epr_id"":150}"
0,epr_created,,,1.0,"{""epr_id"":151}"
0,epr_created,,,1.0,"{""epr_id"":152}"
0,epr_created,,,1.0,"{""epr_id"":153}"
0,epr_created,,,1.0,"{""epr_id"":154}"
0,epr_created,,,1.0,"{""epr_id"":155}"
0,epr_created,,,1.0,"{""epr_id"":156}"
0,epr_created,,,1.0,"{""epr_id"":157}"
0,epr_created,,,1.0,"{""epr_id"":158}"
0,epr_created,,,1.0,"{""epr_id"":159}"
0,epr_created,,,1.0,"{""epr_id"":160}"
0,epr_created,,,1.0,"{""epr_id"":161}"
0,epr_created,,,1.0,"{""epr_id"":162}"
0,epr_created,,,1.0,"{""epr_id"":163}"
0,epr_created,,,1.0,"{""epr_id"":164}"
0,epr_created,,,1.0,"{""epr_id"":165}"
0,epr_created,,,1.0,"{""epr_id"":166}"
0,epr_created,,,1.0,"{""epr_id"":167}"
0,epr_created,,,1.0,"{""epr_id"":168}"
0,epr_created,,,1.0,"{""epr_id"":169}"
0,link_request_attempt,10,6,1,
1,epr_created,,,0.9603999999999999,"{""epr_id"":170}"
1,echp_success,10,6,0.9603999999999999,
1,link_request_success,10,6,0.9603999999999999,
1,link_request_attempt,6,2,1,
2,epr_created,,,0.9223681599999999,"{""epr_id"":171}"
2,echp_success,6,2,0.9223681599999999,
2,link_request_success,6,2,0.9223681599999999,
2,link_request_attempt,2,1,1,
3,epr_created,,,0.8858423808639998,"{""epr_id"":172}"
3,echp_success,2,1,0.8858423808639998,
3,link_request_success,2,1,0.8858423808639998,
3,route_lookup,10,1,,
3,route_found,10,1,3,
6,entanglement_swapping_complete,10,1,,
6,link_request_attempt,10,1,1,
7,epr_created,,,0.7536419414749018,"{""epr_id"":173}"
7,echp_low_fidelity,10,1,0.7536419414749018,
7,link_request_attempt,10,1,2,
8,epr_created,,,0.7237977205924957,"{""epr_id"":174}"
8,echp_low_fidelity,10,1,0.7237977205924957,
8,link_request_attempt,10,1,3,
9,epr_created,,,0.6951353308570328,"{""epr_id"":175}"
9,echp_low_fidelity,10,1,0.6951353308570328,
9,link_request_attempt,10,1,4,
10,qubit_created,0,,,"{""qubit_id"":120}"
10,qubit_created,0,,,"{""qubit_id"":121}"
10,qubit_created,0,,,"{""qubit_id"":122}"
10,qubit_created,0,,,"{""qubit_id"":123}"
10,qubit_created,0,,,"{""qubit_id"":124}"
10,qubit_created,1,,,"{""qubit_id"":125}"
10,qubit_created,1,,,"{""qubit_id"":126}"
10,qubit_created,1,,,"{""qubit_id"":127}"
10,qubit_created,1,,,"{""qubit_id"":128}"
10,qubit_created,1,,,"{""qubit_id"":129}"
10,qubit_created,2,,,"{""qubit_id"":130}"
10,qubit_created,2,,,"{""qubit_id"":131}"
10,qubit_created,2,,,"{""qubit_id"":132}"
10,qubit_created,2,,,"{""qubit_id"":133}"
10,qubit_created,2,,,"{""qubit_id"":134}"
10,qubit_created,3,,,"{""qubit_id"":135}"
10,qubit_created,3,,,"{""qubit_id"":136}"
10,qubit_created,3,,,"{""qubit_id"":137}"
10,qubit_created,3,,,"{""qubit_id"":138}"
10,qubit_created,3,,,"{""qubit_id"":139}"
10,qubit_created,4,,,"{""qubit_id"":140}"
10,qubit_created,4,,,"{""qubit_id"":141}"
10,qubit_created,4,,,"{""qubit_id"":142}"
10,qubit_created,4,,,"{""qubit_id"":143}"
10,qubit_created,4,,,"{""qubit_id"":144}"
10,qubit_created,5,,,"{""qubit_id"":145}"
10,qubit_created,5,,,"{""qubit_id"":146}"
10,qubit_created,5,,,"{""qubit_id"":147}"
10,qubit_created,5,,,"{""qubit_id"":148}"
10,qubit_created,5,,,"{""qubit_id"":149}"
10,qubit_created,6,,,"{""qubit_id"":150}"
10,qubit_created,6,,,"{""qubit_id"":151}"
10,qubit_created,6,,,"{""qubit_id"":152}"
10,qubit_created,6,,,"{""qubit_id"":153}"
10,qubit_created,6,,,"{""qubit_id"":154}"
10,qubit_created,7,,,"{""qubit_id"":155}"
10,qubit_created,7,,,"{""qubit_id"":156}"
10,qubit_created,7,,,"{""qubit_id"":157}"
10,qubit_created,7,,,"{""qubit_id"":158}"
10,qubit_created,7,,,"{""qubit_id"":159}"
10,qubit_created,8,,,"{""qubit_id"":160}"
10,qubit_created,8,,,"{""qubit_id"":161}"
10,qubit_created,8,,,"{""qubit_id"":162}"
10,qubit_created,8,,,"{""qubit_id"":163}"
10,qubit_created,8,,,"{""qubit_id"":164}"
10,qubit_created,9,,,"{""qubit_id"":165}"
10,qubit_created,9,,,"{""qubit_id"":166}"
10,qubit_created,9,,,"{""qubit_id"":167}"
10,qubit_created,9,,,"{""qubit_id"":168}"
10,qubit_created,9,,,"{""qubit_id"":169}"
10,qubit_created,10,,,"{""qubit_id"":170}"
10,qubit_created,10,,,"{""qubit_id"":171}"
10,qubit_created,10,,,"{""qubit_id"":172}"
10,qubit_created,10,,,"{""qubit_id"":173}"
10,qubit_created,10,,,"{""qubit_id"":174}"
10,qubit_created,11,,,"{""qubit_id"":175}"
10,qubit_created,11,,,"{""qubit_id"":176}"
10,qubit_created,11,,,"{""qubit_id"":177}"
10,qubit_created,11,,,"{""qubit_id"":178}"
10,qubit_created,11,,,"{""qubit_id"":179}"
10,qubits_regenerated,,,,"{""host_count"":12,""amount_per_host"":5}"
10,epr_created,,,1.0,"{""epr_id"":176}"
10,echp_success,10,1,1.0,
10,link_request_success,10,1,1.0,
10,link_request_attempt,10,1,1,
11,epr_created,,,0.9603999999999999,"{""epr_id"":177}"
11,echp_success,10,1,0.9603999999999999,
11,link_request_success,10,1,0.9603999999999999,
11,link_request_attempt,10,1,1,
12,epr_created,,,0.9223681599999999,"{""epr_id"":178}"
12,echp_success,10,1,0.9223681599999999,
12,link_request_success,10,1,0.9223681599999999,
12,link_request_attempt,10,1,1,
13,epr_created,,,0.8858423808639998,"{""epr_id"":179}"
13,echp_success,10,1,0.8858423808639998,
13,link_request_success,10,1,0.8858423808639998,
13,epr_request_complete,10,1,5,
14,nepr_complete,10,1,,"{""num_pairs"":5,""measurements"":""[0.6283472821521207, 0.9223681599999999, 0.9039207967999998, 0.8858423808639998, 0.8681255332467198]""}"
14,link_request_attempt,10,1,1,
15,epr_created,,,0.8170728068875468,"{""epr_id"":180}"
15,echp_success,10,1,0.8170728068875468,
15,link_request_success,10,1,0.8170728068875468,
15,link_request_attempt,10,1,1,
16,epr_created,,,0.5238831403348924,"{""epr_id"":181}"
16,echp_low_fidelity,10,1,0.5238831403348924,
16,link_request_attempt,10,1,2,
17,epr_created,,,0.5031373679776305,"{""epr_id"":182}"
17,echp_low_fidelity,10,1,0.5031373679776305,
17,link_request_attempt,10,1,3,
18,epr_created,,,0.4832131282057163,"{""epr_id"":183}"
18,echp_low_fidelity,10,1,0.4832131282057163,
18,link_request_attempt,10,1,4,
19,epr_created,,,0.46407788832876995,"{""epr_id"":184}"
19,echp_low_fidelity,10,1,0.46407788832876995,
19,link_request_attempt,10,1,5,
20,qubit_created,0,,,"{""qubit_id"":180}"
20,qubit_created,0,,,"{""qubit_id"":181}"
20,qubit_created,0,,,"{""qubit_id"":182}"
20,qubit_created,0,,,"{""qubit_id"":183}"
20,qubit_created,0,,,"{""qubit_id"":184}"
20,qubit_created,1,,,"{""qubit_id"":185}"
20,qubit_created,1,,,"{""qubit_id"":186}"
20,qubit_created,1,,,"{""qubit_id"":187}"
20,qubit_created,1,,,"{""qubit_id"":188}"
20,qubit_created,1,,,"{""qubit_id"":189}"
20,qubit_created,2,,,"{""qubit_id"":190}"
20,qubit_created,2,,,"{""qubit_id"":191}"
20,qubit_created,2,,,"{""qubit_id"":192}"
20,qubit_created,2,,,"{""qubit_id"":193}"
20,qubit_created,2,,,"{""qubit_id"":194}"
20,qubit_created,3,,,"{""qubit_id"":195}"
20,qubit_created,3,,,"{""qubit_id"":196}"
20,qubit_created,3,,,"{""qubit_id"":197}"
20,qubit_created,3,,,"{""qubit_id"":198}"
20,qubit_created,3,,,"{""qubit_id"":199}"
20,qubit_created,4,,,"{""qubit_id"":200}"
20,qubit_created,4,,,"{""qubit_id"":201}"
20,qubit_created,4,,,"{""qubit_id"":202}"
20,qubit_created,4,,,"{""qubit_id"":203}"
20,qubit_created,4,,,"{""qubit_id"":204}"
20,qubit_created,5,,,"{""qubit_id"":205}"
20,qubit_created,5,,,"{""qubit_id"":206}"
20,qubit_created,5,,,"{""qubit_id"":207}"
20,qubit_created,5,,,"{""qubit_id"":208}"
20,qubit_created,5,,,"{""qubit_id"":209}"
20,qubit_created,6,,,"{""qubit_id"":210}"
20,qubit_created,6,,,"{""qubit_id"":211}"
20,qubit_created,6,,,"{""qubit_id"":212}"
20,qubit_created,6,,,"{""qubit_id"":213}"
20,qubit_created,6,,,"{""qubit_id"":214}"
20,qubit_created,7,,,"{""qubit_id"":215}"
20,qubit_created,7,,,"{""qubit_id"":216}"
20,qubit_created,7,,,"{""qubit_id"":217}"
20,qubit_created,7,,,"{""qubit_id"":218}"
20,qubit_created,7,,,"{""qubit_id"":219}"
20,qubit_created,8,,,"{""qubit_id"":220}"
20,qubit_created,8,,,"{""qubit_id"":221}"
20,qubit_created,8,,,"{""qubit_id"":222}"
20,qubit_created,8,,,"{""qubit_id"":223}"
20,qubit_created,8,,,"{""qubit_id"":224}"
20,qubit_created,9,,,"{""qubit_id"":225}"
20,qubit_created,9,,,"{""qubit_id"":226}"
20,qubit_created,9,,,"{""qubit_id"":227}"
20,qubit_created,9,,,"{""qubit_id"":228}"
20,qubit_created,9,,,"{""qubit_id"":229}"
20,qubit_created,10,,,"{""qubit_id"":230}"
20,qubit_created,10,,,"{""qubit_id"":231}"
20,qubit_created,10,,,"{""qubit_id"":232}"
20,qubit_created,10,,,"{""qubit_id"":233}"
20,qubit_created,10,,,"{""qubit_id"":234}"
20,qubit_created,11,,,"{""qubit_id"":235}"
20,qubit_created,11,,,"{""qubit_id"":236}"
20,qubit_created,11,,,"{""qubit_id"":237}"
20,qubit_created,11,,,"{""qubit_id"":238}"
20,qubit_created,11,,,"{""qubit_id"":239}"
20,qubits_regenerated,,,,"{""host_count"":12,""amount_per_host"":5}"
20,epr_created,,,1.0,"{""epr_id"":185}"
20,echp_success,10,1,1.0,
20,link_request_success,10,1,1.0,
20,link_request_attempt,10,1,1,
21,epr_created,,,0.9603999999999999,"{""epr_id"":186}"
21,echp_success,10,1,0.9603999999999999,
21,link_request_success,10,1,0.9603999999999999,
21,link_request_attempt,10,1,1,
22,epr_created,,,0.9223681599999999,"{""epr_id"":187}"
22,echp_success,10,1,0.9223681599999999,
22,link_request_success,10,1,0.9223681599999999,
22,link_request_attempt,10,1,1,
23,epr_created,,,0.8858423808639998,"{""epr_id"":188}"
23,echp_success,10,1,0.8858423808639998,
23,link_request_success,10,1,0.8858423808639998,
23,epr_request_complete,10,1,5,
24,nepr_complete,10,1,,"{""num_pairs"":5,""measurements"":""[0.6812326242398922, 0.9223681599999999, 0.9039207967999998, 0.8858423808639998, 0.8681255332467198]""}"
24,link_request_attempt,10,1,1,
25,epr_created,,,0.8170728068875468,"{""epr_id"":189}"
25,echp_success,10,1,0.8170728068875468,
25,link_request_success,10,1,0.8170728068875468,
25,link_request_attempt,10,1,1,
26,epr_created,,,0.3497485607556669,"{""epr_id"":190}"
26,echp_low_fidelity,10,1,0.3497485607556669,
26,link_request_attempt,10,1,2,
27,epr_created,,,0.33589851774974244,"{""epr_id"":191}"
27,echp_low_fidelity,10,1,0.33589851774974244,
27,link_request_attempt,10,1,3,
28,link_request_attempt,10,1,4,
29,link_request_attempt,10,1,5,
30,qubit_created,0,,,"{""qubit_id"":240}"
30,qubit_created,0,,,"{""qubit_id"":241}"
30,qubit_created,0,,,"{""qubit_id"":242}"
30,qubit_created,0,,,"{""qubit_id"":243}"
30,qubit_created,0,,,"{""qubit_id"":244}"
30,qubit_created,1,,,"{""qubit_id"":245}"
30,qubit_created,1,,,"{""qubit_id"":246}"
30,qubit_created,1,,,"{""qubit_id"":247}"
30,qubit_created,1,,,"{""qubit_id"":248}"
30,qubit_created,1,,,"{""qubit_id"":249}"
30,qubit_created,2,,,"{""qubit_id"":250}"
30,qubit_created,2,,,"{""qubit_id"":251}"
30,qubit_created,2,,,"{""qubit_id"":252}"
30,qubit_created,2,,,"{""qubit_id"":253}"
30,qubit_created,2,,,"{""qubit_id"":254}"
30,qubit_created,3,,,"{""qubit_id"":255}"
30,qubit_created,3,,,"{""qubit_id"":256}"
30,qubit_created,3,,,"{""qubit_id"":257}"
30,qubit_created,3,,,"{""qubit_id"":258}"
30,qubit_created,3,,,"{""qubit_id"":259}"
30,qubit_created,4,,,"{""qubit_id"":260}"
30,qubit_created,4,,,"{""qubit_id"":261}"
30,qubit_created,4,,,"{""qubit_id"":262}"
30,qubit_created,4,,,"{""qubit_id"":263}"
30,qubit_created,4,,,"{""qubit_id"":264}"
30,qubit_created,5,,,"{""qubit_id"":265}"
30,qubit_created,5,,,"{""qubit_id"":266}"
30,qubit_created,5,,,"{""qubit_id"":267}"
30,qubit_created,5,,,"{""qubit_id"":268}"
30,qubit_created,5,,,"{""qubit_id"":269}"
30,qubit_created,6,,,"{""qubit_id"":270}"
30,qubit_created,6,,,"{""qubit_id"":271}"
30,qubit_created,6,,,"{""qubit_id"":272}"
30,qubit_created,6,,,"{""qubit_id"":273}"
30,qubit_created,6,,,"{""qubit_id"":274}"
30,qubit_created,7,,,"{""qubit_id"":275}"
30,qubit_created,7,,,"{""qubit_id"":276}"
30,qubit_created,7,,,"{""qubit_id"":277}"
30,qubit_created,7,,,"{""qubit_id"":278}"
30,qubit_created,7,,,"{""qubit_id"":279}"
30,qubit_created,8,,,"{""qubit_id"":280}"
30,qubit_created,8,,,"{""qubit_id"":281}"
